19:13:04.846 | D | Pack                 |   DesignPatterns.Package -> C:\Code\Skymly\DesignPatterns\DesignPatterns.Package\bin\Release\netstandard2.0\DesignPatterns.Package.dll
19:13:05.431 | D | Pack                 |   已成功创建包“C:\Code\Skymly\DesignPatterns\artifacts\package\DesignPatterns.1.0.0.nupkg”。
19:13:05.474 | V | Pack                 | Telemetry.OnTargetSucceeded (0)
19:13:05.474 | V | Pack                 | EventInvoker.OnTargetSucceeded (-3.4028235E+38)
19:13:05.474 | V | PackVerify           | EventInvoker.OnTargetRunning (-3.4028235E+38)
19:13:05.477 | V | PackVerify           | Telemetry.OnTargetSucceeded (0)
19:13:05.477 | V | PackVerify           | EventInvoker.OnTargetSucceeded (-3.4028235E+38)
19:13:05.482 | V |                      | UpdateNotification.OnBuildFinished (10)
19:13:05.482 | V |                      | SerializeBuildServerState.OnBuildFinished (0)
19:13:05.482 | V |                      | EventInvoker.OnBuildFinished (-3.4028235E+38)
